,translationSetId,vector
10,04d5018c-2c05-4c07-ba5d-69955cc920b6,"[7 12 10 15 7 7 5 5 5 7 0 9 12 17 7 7 10 5 10 7 7 10 7 9 5 7 7 9 12 9 10 7
 10 5 12 7 7 10 5 5 15 5 10 7 12 7 9 10 7 8 5 9 17 12 7 10 15 10 7 7 9 7 5
 5 7 17 19 5 7 12 5 5 9 7 5 5 9 7 10 7 12 7 12 7 5 5 7 10 9 5 8 7 10 8 10
 7 7 5 7 15 7 9 19 8 7 9 7 10 17 9 10 10 7 15 10 9 12 7 12 7 18 9 7 8 10
 22 7 12 9 9 7 9 5 7 9 10 9 17 9 10 7 9 12 7 5 22 12 5 17 12 17 7 7 9 12 5
 10 5 7 9 10 7 9 7 7 10 10 10 10 10 5 7 10 5 12 10 9 7 12 10 5 7 10 7 10 7
 10 17 7 10 9 9 7 5 9 10 7 10 15 22 7 7 12 7 10 10 5 10 10 9 10 7 7 9 15 7
 12 9 10 15 7 7 5 10 10 7 5 9 15 10 5 10 20 9 7 12 10 8 5 9 10 10 9 8 7 8
 5 10 8 12 5 10 5 17 5 17 8 10 7 7 12 22 10 12 7 10 18 12 10 10 10 20 10
 12 20 7 12 7 12 10 5 9 12 12 10 7 15 10 10 9 10 7 17 10 7 5 12 5 12 9 12
 5 15 5 7 7 7 7 7 10 18 9 7 10 8 7 7 10 10 12 12 10 12 5 7 7 15 7 8 5 9 7
 9 19 10 9 10 10 12 10 5 7 17 12 7 7 8 9 10 7 12 19 5 9 9 19 7 10 5 17 5 5
 5 9 8 5 7 12 10 9 5 7 7 7 7 7 17 9 7 20 12 5 10 7 5 12 8 5 7 9 10 10 9 10
 12 9 7 10 10 7 5 10 12 17 7 12 10 9 8 9 7 10 10 5 7 10 12 7 7 9 5 7 15 7
 10 12 9 5 7 7 12 10 10 10 9 10 12 7 7 7 9 7 9 7 9 10 19 9 10 10 7 7 10 22
 5 5 17 5 22 10 5 15 12 7 12 5 5 7 10 5 12 19 5 5 7 9 12 7 5 7 7 7 12 10 5
 7 10 7 9 7 5 7 7 10 19 7 7 12 9 7 7 17 7 12 7]"
11,04f3f792-3b2e-4c9a-af48-584f4dd61bfe,"[16 14 14 10 14 12 14 8 10 12 12 0 14 16 16 12 14 10 12 12 14 12 16 14 10
 16 12 12 14 12 14 14 16 10 14 12 16 10 10 14 8 10 10 10 16 64 14 12 10 10
 10 14 12 14 10 12 10 16 12 16 14 16 10 10 16 10 14 10 12 16 136 10 14 16
 10 10 14 12 10 12 14 12 14 10 10 10 16 12 14 10 14 16 10 10 16 10 68 10
 12 10 14 14 14 10 12 12 10 12 12 14 12 10 12 10 12 14 12 12 14 68 10 18
 14 8 12 14 12 12 14 14 16 12 10 12 18 12 14 12 16 12 12 14 18 12 10 14 18
 14 12 16 10 12 10 14 38 14 12 8 12 14 12 12 16 12 12 14 10 14 12 16 10 16
 12 86 14 68 14 12 18 12 10 64 12 16 10 10 10 10 12 16 16 18 16 8 14 16 12
 12 10 14 12 14 12 12 12 16 10 16 16 14 10 12 12 18 10 16 14 12 12 10 12
 14 10 16 12 12 10 16 10 12 62 12 12 14 16 18 16 10 10 18 10 16 18 8 10 8
 8 12 14 14 10 14 66 12 8 12 62 12 12 16 14 14 12 14 12 10 8 12 12 12 12
 12 12 18 10 10 12 12 18 10 10 14 18 14 16 12 10 14 10 12 12 12 16 10 12
 10 18 8 18 16 16 62 10 10 10 44 12 16 12 16 10 14 16 68 10 14 12 14 12 18
 12 16 14 34 12 10 8 68 10 10 14 14 86 18 82 12 10 16 16 12 10 12 12 14 12
 10 10 18 12 10 14 14 14 12 14 14 12 12 10 16 10 10 10 14 34 10 12 14 16
 14 10 12 12 10 12 10 12 14 38 14 18 14 10 12 8 12 10 66 16 14 12 16 14 16
 88 12 10 16 12 12 10 12 14 10 12 14 14 14 8 18 12 12 12 10 12 16 16 16 68
 12 10 12 14 10 12 18 14 14 12 12 18 86 36 12 14 16 14 14 16 12 14 10 18
 68 18 16 14 14 10 16 12 12 10 14 10 10 12 10 14 12 38 14 18 16 14 10 10
 16 12 14 18 14 10 10 12 14 18 10 10 16 16 10 12 16 8 14 12 12 12 16 10 16
 12 10 12 12 12 14 14 12 16 14 16 12 12]"
12,053014de-f18f-45e3-8dc6-c3f907646311,"[11 16 12 9 9 11 9 7 9 11 14 13 0 11 11 11 24 9 89 11 9 14 11 13 9 11 11
 11 16 11 24 9 89 9 28 11 11 12 9 9 7 9 12 9 14 11 13 26 9 12 9 13 11 91 9
 14 9 14 11 11 13 11 9 9 11 9 13 9 11 14 7 9 13 11 9 9 13 11 12 11 16 11
 16 9 9 9 11 26 13 9 12 11 24 12 26 9 11 9 11 9 9 13 13 75 11 11 9 14 11
 13 14 24 11 9 14 13 14 11 16 11 12 13 9 10 14 16 11 14 13 13 11 11 9 11
 13 26 13 11 11 26 11 13 28 11 9 16 16 9 11 14 9 11 9 13 16 9 14 7 11 13
 14 11 11 11 11 12 12 12 14 14 9 11 26 9 16 14 13 23 91 14 9 11 14 11 24 9
 12 9 11 14 11 13 11 7 13 26 11 26 9 16 11 9 14 11 14 14 9 14 14 13 12 11
 11 13 9 11 16 11 14 9 11 9 9 14 14 11 9 11 9 14 9 14 14 13 11 16 14 12 9
 13 12 14 13 22 9 22 7 14 12 28 9 24 9 11 7 11 12 14 11 11 16 16 14 16 11
 24 10 14 14 14 26 14 26 16 12 9 14 11 16 12 9 13 16 16 26 11 9 12 24 11
 14 11 11 12 11 9 16 7 16 11 14 9 9 9 9 11 11 11 11 14 12 13 11 14 12 9 11
 12 14 16 14 14 16 9 11 9 7 11 12 9 13 9 13 13 12 11 12 14 14 14 9 11 11
 16 11 9 12 13 14 21 16 13 9 11 13 13 11 14 9 11 9 9 9 13 12 9 11 28 14 13
 9 11 11 9 11 9 11 13 21 12 16 9 24 11 7 26 12 9 11 13 14 14 13 26 14 11 9
 14 14 11 9 14 16 9 11 16 24 13 85 13 11 14 14 9 11 14 14 11 11 11 9 11 9
 9 26 16 13 9 11 11 16 12 14 14 13 26 16 9 11 11 13 9 13 11 13 14 13 13 12
 14 11 11 12 16 9 9 11 9 16 14 9 9 16 11 16 9 9 11 14 9 16 13 9 9 11 13 16
 9 9 11 11 9 14 14 7 9 14 11 11 11 9 11 23 24 11 11 11 28 13 11 11 9 11 77
 11]"
13,057ec8d4-db1e-4b3a-a28c-3e5af7eb18b3,"[15 11 16 19 13 14 26 7 9 9 19 15 11 0 16 9 13 9 14 9 16 11 23 11 22 15 12
 9 11 12 13 23 15 12 11 11 18 10 12 16 20 12 9 7 16 9 11 11 12 9 12 11 19
 21 7 14 19 18 24 18 11 16 19 12 16 29 34 9 19 16 11 12 11 16 12 9 14 14
 10 12 14 9 11 19 9 12 25 11 14 9 13 16 12 12 18 12 13 19 9 19 16 14 21 12
 9 9 7 21 22 11 11 7 24 19 14 14 9 9 11 13 19 18 13 7 11 21 9 9 11 11 18 9
 9 9 18 11 14 19 26 14 11 14 15 12 9 24 15 26 22 13 32 12 7 11 11 16 9 10
 9 14 11 11 16 11 12 13 7 13 11 15 9 16 12 16 14 13 11 9 18 9 9 9 19 15 9
 7 9 17 9 15 16 28 15 10 14 18 9 11 22 24 19 21 12 9 11 18 9 18 15 14 12
 11 12 18 19 23 11 9 19 19 9 16 9 18 9 9 19 13 19 11 9 14 22 11 15 18 15
 12 9 15 7 18 18 7 9 7 7 12 16 14 9 13 13 24 10 22 9 11 9 13 11 21 11 14 9
 9 20 12 14 11 11 22 11 18 17 7 9 9 28 7 9 11 15 11 18 21 32 16 9 12 14 12
 23 7 9 9 15 7 15 13 13 9 32 12 7 15 22 23 14 18 19 14 18 13 9 26 14 13 11
 18 9 13 14 9 9 9 17 13 9 9 11 16 11 28 10 12 9 18 13 19 9 21 22 11 14 10
 9 18 9 7 14 21 23 9 14 31 11 14 9 25 19 9 22 14 9 9 11 14 15 14 19 12 9 7
 9 9 29 11 9 23 15 13 9 9 10 12 9 13 13 11 9 15 14 15 16 9 9 18 14 12 9 19
 14 22 9 14 13 14 7 15 9 12 11 9 11 23 16 15 13 22 9 9 26 7 14 15 11 26 9
 14 15 14 9 9 24 18 11 11 18 11 11 7 18 23 18 15 21 11 10 18 9 9 9 21 12 9
 24 9 34 11 13 23 18 15 11 9 12 16 11 13 18 21 9 19 11 14 18 7 9 28 25 7
 12 15 7 14 11 24 9 15 9 13 21 9 19 11 14 14 11 9 28 26 16 9 9]"
14,05a94d26-c8df-4105-8df5-67f1acd7e8c5,"[16 11 14 9 14 15 19 20 12 24 9 15 11 16 0 14 11 12 12 14 14 9 18 11 12 29
 17 22 11 15 14 11 13 12 14 12 19 12 12 16 13 12 7 9 16 11 14 9 10 12 12
 11 14 11 9 15 9 16 15 19 14 34 12 12 18 10 17 9 14 16 11 12 14 21 12 12
 14 12 12 14 14 11 14 10 12 12 13 12 17 12 26 34 10 15 19 23 15 9 11 12 17
 14 14 12 14 25 12 9 14 11 12 9 15 9 25 14 22 11 27 15 12 21 14 7 9 14 11
 9 11 11 19 9 9 14 31 9 17 14 16 12 12 14 18 17 12 14 15 19 14 13 10 27 9
 11 14 16 14 10 11 17 12 12 16 12 27 11 9 14 9 29 12 21 14 19 17 15 14 11
 18 11 9 11 14 16 10 9 7 9 11 16 19 18 13 13 14 19 14 9 12 17 14 26 12 14
 9 16 12 19 13 17 23 12 27 18 9 15 14 25 14 12 14 14 9 19 11 14 9 26 9 9 9
 12 14 11 13 21 16 15 22 15 9 16 18 7 7 7 10 14 19 17 9 11 13 12 13 14 9
 12 11 15 14 11 9 14 11 7 10 12 12 9 9 17 9 21 9 9 9 11 18 9 12 11 15 14
 19 12 12 30 7 12 15 17 15 9 11 9 18 7 18 16 13 9 15 15 9 29 17 31 28 16 9
 14 19 15 9 17 15 11 12 21 12 15 30 9 14 7 7 15 9 9 24 17 27 18 12 12 10
 19 13 11 12 12 17 11 12 15 12 21 11 9 14 11 26 12 14 14 12 15 12 13 9 12
 12 14 9 12 12 14 13 14 12 14 11 9 11 10 14 14 7 11 18 16 7 11 10 12 9 13
 18 11 14 13 17 13 16 12 7 19 12 14 9 14 14 13 14 17 11 14 7 31 14 17 9 12
 22 18 16 13 15 12 9 11 16 9 12 18 11 16 11 12 18 16 11 14 14 16 14 13 19
 9 11 9 18 15 34 13 11 14 15 19 27 11 7 11 28 12 12 9 17 9 13 13 18 16 11
 12 12 21 12 29 21 11 9 9 9 27 21 25 12 16 16 12 15 16 7 29 9 15 9 13 9 18
 9 7 9 9 15 14 11 14 16 17 18 22 14]"
15,06a6b9d8-2883-4629-9c92-10107f3fd709,"[17 9 12 7 8 17 10 5 10 9 7 9 9 7 12 0 5 10 7 19 5 14 12 9 7 10 12 7 16 10
 8 5 7 7 12 10 10 7 7 7 8 7 5 7 7 9 12 7 12 17 7 9 12 9 7 10 7 14 10 10 12
 12 10 7 9 8 12 7 12 7 5 7 19 12 7 10 9 7 7 9 9 9 12 8 17 14 7 10 12 10 7
 12 5 17 10 5 9 7 9 10 8 9 12 14 12 10 10 14 9 9 17 7 10 7 7 16 7 16 12 9
 10 12 8 5 14 12 9 7 9 16 10 7 14 12 9 7 12 12 7 7 10 9 12 12 10 9 9 10 9
 7 5 9 7 16 12 7 12 5 16 12 17 17 7 10 9 5 7 8 7 10 10 12 9 10 12 9 12 9 9
 9 7 9 12 10 8 7 12 7 9 17 10 9 7 8 9 10 12 7 7 12 12 7 7 12 7 7 10 10 14
 19 5 10 9 9 7 9 12 10 12 10 12 5 7 17 9 12 7 7 7 7 7 14 9 16 7 12 10 10 7
 9 7 7 16 5 12 5 15 9 10 12 7 5 7 7 8 9 7 17 9 9 12 9 14 16 9 5 5 7 14 7 7
 12 7 12 7 7 7 9 9 7 10 9 9 12 10 10 7 8 5 14 10 12 9 14 9 7 12 5 12 17 7
 7 10 10 7 10 12 12 10 7 7 9 10 9 7 8 10 5 10 12 17 9 12 7 12 5 5 9 7 7 9
 8 12 9 7 14 15 10 7 16 17 10 12 16 7 10 10 12 9 7 16 9 7 10 9 12 10 17 10
 7 14 10 7 9 7 10 10 9 7 16 10 9 9 7 9 8 12 19 5 5 12 10 5 9 5 7 7 7 12 9
 12 14 12 7 14 10 5 17 14 9 7 12 16 8 12 19 5 16 5 12 12 19 14 10 7 12 14
 7 9 7 7 9 7 7 7 12 9 7 9 14 12 7 9 12 9 7 12 7 10 7 9 14 9 9 12 14 9 12
 10 17 12 9 5 9 10 10 7 7 12 7 7 7 9 10 9 10 7 12 17 10 19 9 7 7 7 9 12 10
 10 7 10 10 17 17 5 7 7 10 7 7 7 12 7 5 7 14 10 9 9 12 7 8 9 7 12]"
16,06e54795-1e78-4c11-b824-7650f03eb1d8,"[12 11 23 6 12 8 10 6 6 6 11 12 23 12 10 6 0 6 23 14 12 11 10 8 6 12 6 8
 11 8 27 12 27 6 31 8 12 9 6 10 6 6 11 6 15 6 8 31 8 17 6 8 6 23 6 11 6 15
 8 12 8 10 6 6 10 8 8 6 6 23 10 6 8 10 6 6 8 8 9 6 11 6 19 8 6 6 12 31 8 6
 13 10 23 17 35 8 10 6 6 6 12 8 8 9 6 8 6 19 6 8 19 21 8 6 11 8 11 6 11 10
 9 12 12 9 11 19 6 11 8 8 12 8 6 14 12 31 8 6 12 23 8 8 27 6 6 19 15 10 6
 15 8 6 6 8 19 10 9 6 6 8 11 8 12 8 6 23 17 23 11 15 6 10 21 10 11 13 8 18
 27 9 6 6 9 12 23 6 19 6 6 15 12 12 12 6 8 35 6 23 6 19 6 10 19 6 19 15 6
 15 23 8 19 8 6 12 6 10 11 8 17 6 6 12 6 23 17 6 6 12 6 11 6 11 9 8 12 23
 15 9 6 12 9 15 12 29 8 21 6 9 13 23 6 35 10 8 6 6 9 19 6 10 11 11 19 11 6
 31 9 11 11 11 23 17 31 15 9 6 11 6 15 9 6 8 15 11 27 8 6 15 23 8 19 6 10
 9 6 6 15 6 15 12 23 6 6 6 6 12 6 10 8 23 9 8 12 13 17 12 16 23 11 15 19
 13 11 6 6 16 6 10 9 6 8 12 8 12 9 8 11 23 15 9 6 8 6 11 8 6 9 12 9 26 11
 8 10 8 8 16 8 11 6 12 14 6 6 8 9 6 8 23 15 8 6 6 6 6 6 8 6 8 20 15 15 10
 23 6 14 23 9 10 10 8 9 23 8 35 23 8 8 15 11 6 6 9 11 16 6 11 27 8 21 12 6
 9 19 6 16 13 15 12 10 8 6 6 10 6 23 23 8 10 6 8 23 21 9 9 8 35 11 10 12 8
 8 6 12 10 12 23 16 8 9 15 6 6 11 11 6 6 8 6 11 19 10 10 15 12 11 6 6 10
 11 10 15 8 6 6 8 8 15 6 6 12 12 6 11 23 6 10 11 8 8 12 6 10 20 31 8 8 8
 23 8 6 12 20 18 11 6]"
17,070c4964-7321-45c3-abec-43a5b4220ef8,"[10 7 5 7 8 10 16 5 10 7 5 7 7 7 10 10 5 0 7 10 11 7 16 7 7 10 16 5 7 19 8
 16 7 7 10 10 10 5 7 13 8 13 5 5 5 7 16 7 5 10 7 13 10 7 5 10 7 7 16 16 16
 10 10 13 7 8 10 7 16 16 16 7 10 10 7 10 7 7 11 7 7 7 10 8 10 7 13 21 10
 27 7 10 5 10 10 5 7 13 7 10 8 7 10 7 10 8 8 7 7 13 21 5 16 7 7 7 5 7 10 7
 10 16 8 5 7 10 7 11 7 7 21 11 7 10 7 7 21 10 5 7 16 13 10 10 10 7 7 10 7
 11 5 7 5 7 21 13 10 5 7 16 10 10 11 16 7 5 5 14 18 10 10 16 7 27 16 7 16
 7 7 7 7 7 10 21 8 5 5 5 7 10 25 13 13 14 7 10 10 7 7 10 10 5 5 10 7 7 16
 16 7 10 5 21 7 13 7 7 21 8 16 10 10 5 13 21 13 10 13 5 7 7 7 7 7 7 18 16
 10 16 7 7 5 7 7 5 5 5 8 13 10 10 13 16 7 7 8 7 7 10 7 7 10 7 7 7 7 5 5 5
 7 7 7 10 7 21 5 5 16 13 13 5 10 7 7 10 10 27 7 8 16 5 27 10 7 5 7 13 10 5
 10 8 11 7 10 10 5 10 16 21 10 7 7 18 10 7 7 14 16 5 16 16 19 13 21 7 10 5
 5 18 7 13 7 8 10 18 5 5 8 10 16 7 10 21 10 18 7 8 10 10 7 5 7 18 7 8 24
 10 10 10 16 7 7 10 7 13 18 10 27 7 13 7 10 7 7 11 7 8 10 10 5 5 27 10 5 7
 11 5 7 18 16 7 10 7 10 7 5 8 5 10 7 7 7 10 7 8 10 10 5 7 5 10 10 10 18 10
 7 16 5 24 18 11 13 13 7 11 7 10 7 13 13 7 10 5 7 16 13 7 16 16 27 13 7 5
 7 7 10 7 7 10 8 10 10 7 5 7 10 10 7 13 10 7 18 7 7 10 7 16 7 10 10 10 10
 7 7 7 13 7 10 8 10 7 10 14 8 21 5 5 13 27 11 13 7 16 7 5 5 7 27 7 13 10
 13 8 7 5 10]"
18,078fe561-4a1d-4712-b204-11913bdd57b4,"[12 15 16 10 10 21 13 8 10 16 13 12 90 15 13 10 25 10 0 10 13 15 10 12 19
 12 13 10 15 19 25 10 96 13 27 12 21 14 19 13 11 13 19 14 16 10 12 27 13
 13 19 12 10 96 8 18 10 24 15 15 12 19 10 13 13 10 15 10 10 22 8 13 12 13
 13 10 15 15 14 13 18 10 15 10 10 13 18 27 15 10 13 13 28 22 30 19 10 10
 10 10 13 15 12 85 10 10 8 15 13 12 15 23 21 10 18 15 13 10 15 10 13 15 10
 11 15 15 10 13 12 12 21 10 10 10 15 27 15 10 13 30 18 15 27 13 10 18 15
 13 13 13 19 13 8 12 15 13 13 17 10 15 15 12 13 12 13 13 17 13 15 15 10 13
 34 13 18 13 12 22 93 13 10 10 13 12 25 8 13 14 10 15 19 21 12 11 21 30 10
 27 19 24 10 14 16 10 21 24 10 24 15 21 16 12 13 21 10 10 15 10 13 10 10
 13 16 18 13 10 10 16 10 21 10 24 16 12 12 18 15 22 16 12 17 18 21 23 10
 23 8 16 22 30 10 25 10 15 11 19 19 15 16 10 15 15 21 18 10 25 14 16 18 15
 27 16 27 18 11 8 13 10 18 17 10 12 21 15 30 12 19 22 25 13 24 13 10 11 10
 10 15 8 15 10 13 10 13 19 8 12 13 10 15 18 13 21 15 13 13 13 21 13 15 24
 19 13 18 10 10 16 8 10 13 16 12 13 12 15 14 13 13 18 13 13 10 12 13 15 15
 17 13 15 13 20 18 12 10 10 15 18 12 24 10 12 10 10 19 21 13 10 12 36 15
 15 10 13 10 14 10 16 10 12 22 13 15 16 25 10 11 34 19 10 10 12 13 15 21
 27 16 16 10 24 18 19 10 19 18 13 10 18 31 15 86 12 10 16 15 10 12 13 16
 12 10 13 10 16 13 14 36 15 12 19 10 15 15 20 13 13 21 36 15 8 21 12 12 8
 15 10 15 21 12 12 20 18 10 16 13 15 13 16 15 10 24 15 10 10 18 12 15 10
 13 13 15 10 18 12 10 10 12 15 18 8 16 21 12 8 16 15 8 11 15 15 10 12 10
 10 24 25 10 12 15 36 12 10 15 13 13 76 10]"
19,08bbe151-0fba-4fb5-9844-d5b37ce7a75d,"[18 10 21 8 9 18 11 6 11 10 8 10 10 8 13 20 14 11 8 0 6 15 13 10 8 11 13 8
 17 11 9 6 8 8 21 11 11 8 8 8 9 8 6 8 8 10 13 16 13 26 8 10 13 10 8 11 8
 15 11 11 13 13 11 8 10 9 13 8 13 16 6 8 20 13 8 11 10 8 8 10 10 10 21 9
 18 15 8 19 13 11 8 13 6 26 19 6 10 8 10 11 9 10 13 15 13 11 11 23 10 10
 26 8 11 8 8 17 8 17 13 10 11 13 9 6 15 21 10 8 10 17 11 8 15 21 10 16 13
 13 8 8 11 10 13 13 11 18 10 11 10 8 6 10 8 17 21 8 13 6 17 13 18 18 8 11
 10 14 16 17 8 11 11 13 10 11 13 10 13 10 10 10 8 10 13 11 9 8 21 8 10 18
 11 10 8 9 10 19 13 8 8 21 13 8 16 13 16 8 11 11 23 20 14 11 10 10 8 10 13
 11 21 11 13 6 8 26 18 13 8 8 8 8 8 15 10 17 8 21 11 11 8 10 8 8 17 14 13
 6 16 10 11 13 8 14 8 8 9 10 8 26 10 10 13 10 23 17 10 14 6 8 15 8 8 21 16
 13 8 8 8 10 10 8 11 10 10 13 11 11 8 9 6 15 19 13 10 15 10 8 13 6 13 18
 16 8 11 11 8 11 13 13 11 16 8 10 11 10 16 9 19 14 11 13 26 10 13 8 13 14
 6 10 8 8 10 9 13 10 8 15 16 19 8 17 18 11 13 17 8 11 11 13 10 16 17 10 8
 11 10 21 11 18 11 8 23 11 8 10 8 11 11 10 8 17 11 10 10 8 10 9 13 20 6 6
 13 11 6 10 14 8 8 8 13 10 13 23 13 16 23 11 6 18 15 10 8 13 17 17 13 20 6
 17 6 13 13 20 23 11 16 13 15 8 10 8 8 10 8 8 8 21 10 8 10 15 21 16 10 13
 10 16 13 8 11 8 10 15 10 10 13 23 18 13 11 18 13 10 6 10 11 11 8 8 13 16
 8 8 10 11 10 11 8 13 18 11 20 10 8 8 8 10 13 11 11 8 11 11 18 26 6 8 8 11
 8 8 8 13 8 14 8 15 11 10 10 13 8 17 18 8 13]"
20,095343bc-bce6-4c73-a7b2-01a75c9b2efa,"[14 10 40 8 14 13 21 8 8 43 10 14 10 17 15 8 14 14 13 8 0 10 18 10 11 14
 17 10 10 52 14 14 14 11 10 10 17 11 11 33 11 17 10 8 40 8 16 10 13 8 11
 16 8 10 8 13 8 17 19 35 39 15 8 29 15 10 13 8 14 17 12 23 10 15 11 8 36
 13 17 11 13 8 10 22 20 38 20 10 13 14 12 15 13 11 17 13 12 26 8 8 17 13
 10 11 8 10 35 10 23 16 10 8 19 8 36 36 10 8 10 12 20 35 14 8 10 10 8 16
 10 10 44 16 8 8 17 10 36 8 44 13 16 19 14 11 20 13 14 15 11 20 63 11 8 10
 10 48 8 11 8 19 10 10 23 28 11 14 8 20 10 14 8 21 11 48 19 12 28 31 17 8
 8 8 8 14 33 8 10 8 8 14 23 35 20 29 13 17 8 33 11 13 8 12 13 8 10 17 14
 23 14 13 13 10 11 35 8 12 10 37 14 8 8 17 14 17 14 8 14 14 8 22 8 13 11
 22 14 46 14 29 8 14 8 17 17 8 10 8 8 17 15 13 14 14 12 25 11 46 8 10 8 12
 10 10 10 13 8 10 23 13 13 10 10 11 10 17 8 8 10 14 35 8 8 37 26 10 17 16
 11 17 10 13 19 11 12 8 8 14 14 8 53 14 20 8 11 11 8 14 17 12 13 17 8 13
 17 12 8 23 19 14 28 23 10 18 52 8 35 10 8 12 8 14 10 17 10 17 34 13 10 17
 14 8 8 10 11 10 25 34 8 17 8 8 13 10 12 10 31 10 22 13 14 14 8 8 11 19 8
 20 16 13 20 13 8 11 8 14 8 10 8 10 10 14 20 12 10 8 17 13 8 12 18 10 8 14
 13 14 40 10 10 17 13 11 20 8 13 13 8 13 14 13 8 14 20 11 10 8 10 18 17 47
 12 19 41 14 65 14 13 14 10 21 14 13 14 15 8 14 19 17 28 12 62 16 10 8 17
 12 29 14 10 10 11 17 8 8 10 22 23 8 36 14 36 10 12 12 17 14 10 14 11 15
 10 24 17 10 8 8 16 13 40 8 8 17 14 26 13 14 8 15 16 46 16 20 8 18 10 10
 10 10 19 13 28 8 23 17 27 10 8]"
21,09d1c15b-8b4d-41e7-ba67-cb18d29ea95b,"[22 13 18 8 13 17 8 6 8 8 11 10 13 10 8 15 11 8 13 15 8 0 8 10 8 10 13 13
 20 8 11 8 13 8 13 15 15 14 13 8 11 13 11 11 11 8 15 13 20 18 13 15 13 13
 11 13 13 20 10 10 10 8 8 8 8 8 10 8 8 11 6 8 22 8 8 8 15 15 9 8 18 13 13
 8 15 15 10 13 15 8 11 8 16 18 13 13 8 8 13 13 8 10 10 18 13 13 6 20 8 10
 20 14 10 13 13 22 11 20 13 8 11 10 13 9 20 13 8 11 15 17 10 8 20 8 15 13
 15 8 8 13 10 10 13 13 8 13 13 8 8 16 8 13 11 17 13 8 11 6 15 10 20 17 8
 10 13 11 9 11 18 13 8 13 11 8 13 11 10 8 13 11 13 8 11 10 11 6 18 11 8 20
 8 10 10 6 15 13 8 13 13 13 8 6 11 8 13 13 13 18 20 22 11 10 8 10 8 8 13 8
 11 13 8 13 8 20 11 8 8 8 13 13 8 20 16 17 10 13 13 11 8 15 14 13 17 9 20
 14 13 11 11 13 8 11 8 15 6 13 11 20 8 8 13 13 20 20 8 11 9 16 20 13 13 11
 13 13 9 6 11 13 13 9 13 10 13 18 13 10 8 11 11 15 13 8 13 16 8 8 18 11 13
 15 11 8 8 8 6 10 8 8 10 13 11 15 10 11 11 8 10 11 13 13 18 11 13 8 8 8 6
 8 11 13 10 13 10 10 9 20 18 13 11 18 20 10 13 20 15 6 16 10 11 6 20 10 8
 13 10 10 10 20 8 10 15 8 8 15 11 8 15 13 13 17 13 13 13 6 8 8 8 22 8 11
 13 8 11 13 6 11 11 8 8 10 16 20 15 13 18 13 8 20 20 8 8 11 20 8 8 20 11
 17 9 15 8 23 20 8 10 11 23 10 8 8 8 8 8 6 13 13 10 8 8 17 13 9 11 11 10
 13 13 6 10 10 10 13 10 8 10 20 10 10 9 20 8 8 11 13 8 8 15 8 13 13 8 8 13
 10 13 8 13 8 25 8 20 10 8 8 15 15 18 6 8 10 10 6 23 20 6 6 18 10 8 10 8 8
 10 11 8 22 15 13 10 8 10 8 8 11 13]"
22,0aa09155-261b-4190-a561-e593ca877e24,"[17 12 12 10 15 13 33 8 13 12 10 16 12 24 19 15 12 19 10 15 18 10 0 12 20
 17 21 10 12 13 15 22 14 10 15 13 17 10 10 71 11 16 8 10 14 12 21 10 8 13
 10 18 15 22 10 13 10 14 29 74 21 19 74 16 16 21 25 10 31 14 12 10 15 19
 10 13 12 10 16 12 12 12 15 72 13 10 30 13 15 19 14 19 8 13 17 8 16 26 12
 13 15 12 15 10 15 13 13 20 12 18 13 10 29 10 10 12 10 12 15 16 13 25 15 8
 10 15 12 16 12 12 17 16 10 15 16 10 15 15 24 10 19 18 19 15 13 12 16 27
 12 20 18 12 10 12 15 20 15 8 12 21 13 13 20 19 12 12 10 21 10 17 13 25 12
 23 21 16 21 12 16 12 10 12 76 17 11 10 8 10 12 17 23 32 20 17 12 17 15 10
 10 15 25 24 10 15 10 65 19 23 14 15 8 13 12 22 10 26 15 13 31 13 15 12 16
 17 18 66 26 14 10 10 10 10 12 12 14 25 17 19 61 16 10 14 16 8 8 8 11 18
 17 15 16 12 14 10 11 12 10 13 12 16 15 12 10 12 12 8 8 10 10 10 10 15 10
 19 10 10 10 18 32 10 13 12 16 15 17 29 20 15 8 10 19 15 16 10 12 16 19 8
 19 17 20 10 23 13 10 17 31 29 13 14 10 12 17 16 10 31 19 12 19 25 13 22
 15 10 15 8 8 16 10 16 12 15 15 16 10 10 11 17 14 22 13 23 15 12 10 13 13
 19 12 10 12 12 24 13 18 25 13 13 19 14 20 13 20 18 10 13 19 12 20 12 23
 12 12 16 12 11 25 15 8 12 25 17 8 12 14 10 10 14 25 12 15 14 15 14 14 13
 8 17 10 12 61 25 12 11 15 15 12 12 8 19 15 15 10 13 10 35 14 20 16 26 16
 18 14 16 10 19 12 30 18 10 19 14 12 21 28 14 21 14 23 16 12 10 16 26 19
 14 12 15 13 17 15 12 8 12 13 13 10 16 25 10 14 14 16 17 12 19 10 19 13 17
 19 12 10 20 16 12 19 13 13 24 27 19 13 17 8 14 16 29 16 20 10 25 20 8 10
 10 19 12 18 15 30 15 16 10 15]"
